"name","death_date","description","pageviews","llm_knows_death","llm_response"
"David Ketchum","2025-08-10","American actor (''Get Smart'', ''I'm Dickens, He's Fenster'') and television writer (''Happy Days'')","38145","True","No"
"Danielle Spencer","2025-08-11","American actress (''What's Happening!!'') and veterinarian","632180","False","Yes"
"Miguel Uribe Turbay","2025-08-11","Colombian politician","344244","False","Yes"
"Sheila Jordan","2025-08-11","American jazz singer","43431","True","No"
"Chuck Girard","2025-08-11","American musician (The Castells, The Hondells, Love Song)","33045","True","No"
"Gabi Novak","2025-08-11","Croatian singer","25424","False","Yes"
"Richard Carr","2025-08-11","English football executive (Arsenal)","19197","False","Yes"
"Nazima","2025-08-11","Indian actress (''Arzoo'', ''Be-Imaan'', ''Honeymoon'')","16765","True","No"
"Mary Karooro Okurut","2025-08-11","Ugandan politician","16677","False","Yes"
"Kseniya Alexandrova","2025-08-12","Russian model","84776","False","Yes"
"Hefin David","2025-08-12","Welsh politician","48160","False","Yes"
"Ronnie Rondell Jr.","2025-08-12","American stuntman (''Wish You Were Here'', ''Speed'', ''Lethal Weapon'')","38838","False","Yes"
"Goh Cheng Liang","2025-08-12","Singaporean coatings industry executive","33110","False","Yes"
"Sir George Reid","2025-08-12","Scottish politician","26772","True","No"
"Mattia Debertolis","2025-08-12","Italian orienteer","25626","True","No"
"Barbara Harvey","2025-08-12","British medieval historian","23194","True","No"
"Aino Pervik","2025-08-12","Estonian writer","18311","False","Yes"
"Tomo Sakurai","2025-08-13","Japanese voice actress (''Rurouni Kenshin'', ''Yu-Gi-Oh! GX'', ''Pokémon the Series: Diamond and Pearl'')","92876","False","Yes"
"Gerry Spence","2025-08-13","American attorney (Karen Silkwood, Imelda Marcos, Randy Weaver)","64576","False","Yes"
"Michael Sloan","2025-08-13","American television writer and producer (''The Equalizer'', ''B. J. and the Bear'', ''Quincy, M.E.'')","32976","False","Yes"
"Derreck Robinson","2025-08-13","American football player (San Diego Chargers, Miami Dolphins, Cleveland Browns)","27204","False","Yes"
"Geoff Foulds","2025-08-13","English snooker player","20755","False","Yes"
"Jackie Bezos","2025-08-14","American philanthropist","186187","True","No"
"David Stratton","2025-08-14","English-born Australian film critic (''The Australian'', ''The Movie Show'')","70946","False","Yes"
"Mike Castle","2025-08-14","American politician","46811","False","Yes"
"Donald M. McPherson","2025-08-14","American fighter pilot","31529","True","No"
"Vece Paes","2025-08-14","Indian field hockey player","18876","False","Yes"
"Sen Sōshitsu XV","2025-08-14","Japanese tea master","15648","True","No"
"Elie Martel","2025-08-14","Canadian politician","15604","True","No"
"Tristan Rogers","2025-08-15","Australian actor (''General Hospital'', ''The Young and the Restless'', ''The Rescuers Down Under'')","296061","False","Yes"
"La. Ganesan","2025-08-15","Indian politician","60408","False","Yes"
"Greg Iles","2025-08-15","American novelist (''The Quiet Game'', ''24 Hours'', ''The Footprints of God'')","47851","False","Yes"
"Lohan Ratwatte","2025-08-15","Sri Lankan politician","30873","False","Yes"
"Ramdas Soren","2025-08-15","Indian politician","22772","False","Yes"
"Pippo Baudo","2025-08-16","Italian television presenter (''Settevoci'', ''Sanremo Music Festival'', ''Domenica in'')","63129","False","Yes"
"Bob Simpson","2025-08-16","Australian cricket player (New South Wales, national team) and coach (national team)","43373","False","Yes"
"Dan Tana","2025-08-16","Serbian-American restaurateur","37603","False","Yes"
"Larry Jones","2025-08-16","American basketball player (Denver Rockets, Philadelphia 76ers, The Floridians)","25707","True","No"
"Jyoti Chandekar","2025-08-16","Indian actress (''Mee Sindhutai Sapkal'', ''Dholki'')","22764","False","Yes"
"Terence Stamp","2025-08-17","English actor (''Billy Budd'', ''Superman II'', ''The Adventures of Priscilla, Queen of the Desert'')","1421090","False","Yes"
"Joe Caroff","2025-08-17","American graphic designer","48308","True","No"
"Elon Dershowitz","2025-08-17","American film producer (''The Whole Truth'')","42152","False","Yes"
"James Farris","2025-08-17","American baseball player (Arizona Wildcats)","16917","False","Yes"
"Jean Pormanove","2025-08-18","French streamer","309188","True","No"
"Achyut Potdar","2025-08-18","Indian actor (''Dabangg 2'', ''Ferrari Ki Sawaari'', ''3 Idiots'')","92651","True","No"
"Vivian Ayers Allen","2025-08-18","American poet and playwright","65315","True","No"
"Tendai Ndoro","2025-08-18","Zimbabwean footballer (Cape Town City, Orlando Pirates, national team)","43565","False","Yes"
"Gilbert Mendonca","2025-08-18","Indian politician and convicted land-grabber","29559","True","No"
"Eemeli Peltonen","2025-08-19","Finnish politician","79066","True","No"
"Luz","2025-08-19","Japanese singer","48222","False","Yes"
"Razak Omotoyossi","2025-08-19","Nigerian-born Beninese footballer (Sheriff Tiraspol, Helsingborg, Benin national team)","35812","False","Yes"
"Michael Antunes","2025-08-19","American saxophonist (John Cafferty & the Beaver Brown Band, Ernie and the Automatics) and actor (''Eddie and the Cruisers'')","20381","False","Yes"
"Frank Caprio","2025-08-20","American judge and television personality (''Parking Wars'')","1342343","False","Yes"
"Brent Hinds","2025-08-20","American heavy metal musician (Mastodon, Giraffe Tongue Orchestra) and songwriter (""Colony of Birchmen"")","568308","False","Yes"
"Humpy Wheeler","2025-08-20","American racing executive and actor (''Cars'')","58037","True","No"
"Józef Kowalczyk","2025-08-20","Polish Roman Catholic prelate","15709","True","No"
"James Dobson","2025-08-21","American evangelist and writer (''Marriage Under Fire'')","589885","False","Yes"
"Swraj Paul, Baron Paul","2025-08-21","Indian-born British industrialist and politician","36814","True","No"
"Stanisław Sojka","2025-08-21","Polish jazz and pop musician and composer","26308","False","Yes"
"Gail Shea","2025-08-21","Canadian politician","20420","False","Yes"
"Stuart Prebble","2025-08-21","British television executive","15020","False","Yes"
"Jaswinder Bhalla","2025-08-22","Indian actor (''Jatt & Juliet'', ''Carry On Jatta'', ''Mahaul Theek Hai'') and comedian","335773","False","Yes"
"Ron Turcotte","2025-08-22","Canadian Hall of Fame jockey (Secretariat)","75820","True","No"
"Zuristyo Firmadata","2025-08-22","Indonesian politician","16545","True","No"
"Iryna Zarutska","2025-08-22","Ukrainian refugee","15346","True","No"
"Jerry Adler","2025-08-23","American actor (''The Sopranos'', ''Rescue Me'', ''The Good Wife'')","276766","False","Yes"
"Maurice Tempelsman","2025-08-23","Belgian-American diamond magnate","101182","False","Yes"
"Forrest Lucas","2025-08-23","American oil industry executive","29362","False","Yes"
"Nandi Nyembe","2025-08-23","South African actress (''Yesterday'', ''Ses'Top La'', ''Ashes to Ashes'')","25799","False","Yes"
"Verónica Echegui","2025-08-24","Spanish actress (''My Name Is Juani'', ''You're Killing Me Susana'', ''My Heart Goes Boom!'')","151553","False","Yes"
"Floyd Levine","2025-08-24","American actor (''Bloodbrothers'', ''Melrose Place'', ''Airplane II: The Sequel'')","33448","True","No"
"Joy Banerjee","2025-08-25","Indian actor (''Nagmoti'') and politician","61577","False","Yes"
"Angela Mortimer","2025-08-25","British Hall of Fame tennis player","46719","False","Yes"
"Frank Price","2025-08-25","American television producer (''The Virginian'') and studio executive (Columbia Pictures, Universal Television)","32414","True","No"
"Barbara Jakobson","2025-08-25","American art collector","27085","True","No"
"James Mosley","2025-08-25","British librarian and historian","23250","True","No"
"Rainer Weiss","2025-08-25","German-American physicist (LIGO)","18765","False","Yes"
"Akinwale Arobieke","2025-08-26","British convicted criminal","63284","False","Yes"
"David Warburton","2025-08-26","British politician","47977","False","Yes"
"Edward Faulkner","2025-08-26","American actor (''Hellfighters'', ''The Green Berets'', ''Rio Lobo'')","16227","True","No"
"Shane Christie","2025-08-27","New Zealand rugby union player (Tasman, Highlanders, Māori All Blacks)","100752","False","Yes"
"Takaya Hashi","2025-08-27","Japanese voice actor (''Fist of the North Star'', ''Naruto'', ''Moomin'')","48370","True","No"
"Duke Cunningham","2025-08-27","American politician","45087","True","No"
"Eusebio Poncela","2025-08-27","Spanish actor (''Law of Desire'', ''Arrebato'', ''Ogro'')","24649","False","Yes"
"Jim Kimball","2025-08-27","American drummer (Laughing Hyenas, Mule, The Jesus Lizard)","20110","False","Yes"
"Ahmed al-Rahawi","2025-08-28","Yemeni politician","131055","True","No"
"Randy Moffitt","2025-08-28","American baseball player (San Francisco Giants, Toronto Blue Jays, Houston Astros)","32698","False","Yes"
"Randy Boone","2025-08-28","American actor (''The Virginian'', ''Cimarron Strip'', ''Terminal Island'')","31873","True","No"
"Mike de Leon","2025-08-28","Filipino film director","30996","False","Yes"
"Gary Burbank","2025-08-28","American radio personality (WLW, Earl Pitts, Gilbert Gnarley)","28898","False","Yes"
"Muhammad Abd al-Karim al-Ghamari","2025-08-28","Yemeni military officer","28532","False","Yes"
"Rami Heuberger","2025-08-28","Israeli actor (''Schindler's List'', ''Dawn'', ''Golda'') and theatre director","24516","False","Yes"
"Lourdes Ambriz","2025-08-28","Mexican soprano","21885","True","No"
"Ollie Horgan","2025-08-28","Irish football manager (Finn Harps, Fanad United)","20323","False","Yes"
"Gary Didier Perez","2025-08-28","Haitian singer","19933","False","Yes"
"Rodion Shchedrin","2025-08-29","Russian composer (''Lolita'', ''Carmen Suite'', ''Anna Karenina'') and pianist","32936","False","Yes"
"Kim Hughes","2025-08-29","American basketball player (New York / New Jersey Nets, Denver Nuggets, Cleveland Cavaliers)","18346","False","Yes"
"Robert Diouf","2025-08-29","Senegalese Olympic wrestler (1972, 1976)","16199","True","No"
"Andriy Parubiy","2025-08-30","Ukrainian politician","125871","False","Yes"
"Lee Roy Jordan","2025-08-30","American football player (Alabama Crimson Tide, Dallas Cowboys)","62121","True","No"
"Abu Obaida","2025-08-30","Palestinian militant and spokesperson (Al-Qassam Brigades)","58679","True","No"
"Mark Knoller","2025-08-30","American journalist (CBS News, Associated Press)","27050","False","Yes"
"Priya Marathe","2025-08-31","Indian actress (''Ya Sukhano Ya'', ''Tu Tithe Me'', ''Pavitra Rishta'')","576681","False","Yes"
"IMDb","2025-08-31","","99163","False","Yes"
"Ruth Paine","2025-08-31","American teacher","20609","False","Yes"
"Graham Greene","2025-09-01","Canadian actor (''Dances With Wolves'', ''Die Hard with a Vengeance'', ''The Green Mile'') and recording artist","1438260","False","Yes"
"Joe Bugner","2025-09-01","Hungarian-born British-Australian European heavyweight champion boxer (1971, 1972–1976) and actor (''I'm for the Hippopotamus'', ''Street Fighter'')","233177","False","Yes"
"George Raveling","2025-09-01","American Hall of Fame basketball coach (Washington State Cougars, USC Trojans) and marketing director (Nike)","60619","False","Yes"
"Scott Spiegel","2025-09-01","American screenwriter (''Evil Dead II'')","47169","False","Yes"
"Jimmy Bone","2025-09-01","Scottish football player (Partick Thistle, St Mirren) and manager","32231","False","Yes"
"Patrick Hemingway","2025-09-02","American wildlife manager and writer","80045","False","Yes"
"Moustapha Sall","2025-09-02","Mauritanian football player (ACS Sonader Ksar, ASC Sonalec) and manager (national team)","19079","False","Yes"
"Jacques Charrier","2025-09-03","French actor (''Tiro al piccione'', ''Because, Because of a Woman'', ''Anatomy of a Marriage: My Days with Jean-Marc'')","30559","False","Yes"
"Bobby Graham","2025-09-03","Scottish footballer (Motherwell, Hamilton Academical, Liverpool)","24853","True","No"
"Rolling Ray","2025-09-03","American media personality","20659","False","Yes"
"Katharine, Duchess of Kent","2025-09-04","British royal","1447744","False","Yes"
"Giorgio Armani","2025-09-04","Italian fashion designer","1433664","False","Yes"
"Baddiewinkle","2025-09-04","American influencer and internet personality","84015","False","Yes"
"Joseph McNeil","2025-09-04","American Air Force major general and civil rights activist","43781","True","No"
"Robert Jay Lifton","2025-09-04","American psychiatrist and author (''Thought Reform and the Psychology of Totalism'')","19409","False","Yes"
"Ken Dryden","2025-09-05","Canadian Hall of Fame ice hockey player (Montreal Canadiens)","260326","False","Yes"
"Mark Volman","2025-09-05","American musician (The Turtles, Flo & Eddie, The Mothers of Invention)","183988","False","Yes"
"Davey Johnson","2025-09-05","American baseball player (Baltimore Orioles, Atlanta Braves) and manager (New York Mets)","158840","False","Yes"
"Elizabeth Godwin","2025-09-05","British soldier","84225","True","No"
"Ruth Weiss","2025-09-05","German-born South African journalist and writer","22712","True","No"
"Rick Davies","2025-09-06","English musician (Supertramp)","345813","False","Yes"
"Maru","2025-09-06","Japanese Internet cat","107100","False","Yes"
"David Baltimore","2025-09-06","American biologist and academic administrator","48942","False","Yes"
"Christoph von Dohnányi","2025-09-06","German conductor (Oper Frankfurt, Cleveland Orchestra, Philharmonia Orchestra)","33128","False","Yes"
"Na Dong-hyun","2025-09-06","South Korean streamer and YouTuber","24018","False","Yes"
"Stuart Craig","2025-09-07","English production designer (''Harry Potter'', ''Gandhi'', ''The English Patient'')","36356","False","Yes"
"Brian Dayett","2025-09-07","American baseball player (Chicago Cubs, New York Yankees)","24951","True","No"
"John Penton","2025-09-07","American motorcycle racer","23601","True","No"
"John Burton","2025-09-07","American politician","22270","False","Yes"
"Dalmas Otieno","2025-09-07","Kenyan politician","22074","False","Yes"
"Rajendra Dholakia","2025-09-08","Indian politician","24361","True","No"
"Inge Brück","2025-09-08","German singer (""Anouschka"") and actress","20986","False","Yes"
"Polly Holliday","2025-09-09","American actress (''Alice'', ''Gremlins'', ''The Parent Trap'')","379941","False","Yes"
"Haru Urara","2025-09-09","Japanese Thoroughbred racehorse","367799","False","Yes"
"Jeffrey Meldrum","2025-09-09","American anthropologist","47605","False","Yes"
"Paul Baccaglini","2025-09-09","American-born Italian football executive and television personality (''Le Iene'')","24076","False","Yes"
"Sergio Doplicher","2025-09-09","Italian physicist","18973","True","No"
"Allan Cole","2025-09-09","Jamaican footballer (Náutico, national team) and songwriter (""War"")","15299","False","Yes"
"Charlie Kirk","2025-09-10","American conservative activist","40990621","False","Yes"
"Paula Shaw","2025-09-10","American actress (''Freddy vs. Jason'', ''Mr. Young'', ''The Best Little Whorehouse in Texas'')","61914","False","Yes"
"Nicky Ryan","2025-09-10","Irish music producer (Enya)","22436","False","Yes"
"Yu Menglong","2025-09-11","Chinese actor (''Go Princess Go'', ''Eternal Love'', ''The Legend of the White Snake'')","932204","False","Yes"
"Tiana Mangakahia","2025-09-11","Australian basketball player (Syracuse Orange)","101284","False","Yes"
"Kwadwo Safo Kantanka","2025-09-11","Ghanaian businessman and pastor","45967","True","No"
"Viv Prince","2025-09-11","English drummer (Pretty Things, The Jeff Beck Group)","26078","True","No"
"Emmanuel Karsen","2025-09-11","French actor","24712","True","No"
"Conor Gearty","2025-09-11","Irish legal scholar","18601","False","Yes"
"Bevin Fortuin","2025-09-11","South African rugby union player (Cheetahs, national team) and coach (SWD Eagles)","18512","False","Yes"
"Chris Hill","2025-09-11","British disc jockey","18065","False","Yes"
"Jay Wynne","2025-09-12","British weather presenter (BBC Weather)","64603","False","Yes"
"Kim Seong-min","2025-09-12","North Korean-born South Korean political activist","30918","True","No"
"Ted Goveia","2025-09-12","Canadian football coach (Burlington Braves) and executive (Toronto Argonauts, Hamilton Tiger-Cats)","26455","True","No"
"Jack Daniels","2025-09-12","American running coach and modern pentathlete","19188","False","Yes"
"Eusebius J. Beltran","2025-09-12","American Roman Catholic prelate","18565","True","No"
"Hermeto Pascoal","2025-09-13","Brazilian jazz musician","61760","False","Yes"
"Stephen Luscombe","2025-09-13","English musician (Blancmange) and songwriter (""Living on the Ceiling"", ""Don't Tell Me"")","45071","False","Yes"
"Mary Rose Oakar","2025-09-13","American politician","28756","False","Yes"
"Omen","2025-09-13","American music producer (""I'm Single"")","27074","False","Yes"
"Wade MacLeod","2025-09-13","Canadian ice hockey player (Springfield Falcons, Manchester Storm, Lillehammer IK)","20912","False","Yes"
"Fred Kirschenmann","2025-09-13","American agriculturalist","17511","False","Yes"
"Akiko Tsuruga","2025-09-13","Japanese jazz composer and keyboardist","15927","False","Yes"
"Ricky Hatton","2025-09-14","English professional boxer","2488086","False","Yes"
"Beverly Thomson","2025-09-14","Canadian journalist and news anchor (CTV News)","135895","False","Yes"
"Pat Crowley","2025-09-14","American actress (''Please Don't Eat the Daisies'', ''Port Charles'', ''Forever Female'')","88884","False","Yes"
"Jim Edgar","2025-09-14","American politician","65723","False","Yes"
"Eddie Giacomin","2025-09-14","Canadian Hall of Fame ice hockey player (New York Rangers, Detroit Red Wings)","37680","False","Yes"
"Sir Nicholas Grimshaw","2025-09-14","English architect (125 Park Road, Oxford Ice Rink, National Space Centre)","32770","False","Yes"
"Isabel Rilvas","2025-09-14","Portuguese parachutist","21420","True","No"
"Hafez Ahmadullah","2025-09-14","Bangladeshi Islamic scholar","15226","False","Yes"
"Marilyn Knowlden","2025-09-15","American actress (''Angels with Dirty Faces'', ''Imitation of Life'', ''Les Misérables'')","41131","True","No"
"Tang Liang Hong","2025-09-15","Singaporean politician","29215","False","Yes"
"Ymania Brown","2025-09-15","Samoan LGBTQ rights activist and lawyer","18189","True","No"
"Robert Redford","2025-09-16","American actor (''Butch Cassidy and the Sundance Kid'', ''All the President's Men'') and film director (''Ordinary People'')","5978389","False","Yes"
"Tomas Lindberg","2025-09-16","Swedish death metal singer (At the Gates, Grotesque)","146705","False","Yes"
"Dejan Milovanović","2025-09-16","Serbian footballer (Red Star Belgrade, Lens, national team)","35181","False","Yes"
"D. D. Lewis","2025-09-16","American Hall of Fame football player (Mississippi State Bulldogs, Dallas Cowboys)","30126","True","No"
"Marilyn Hagerty","2025-09-16","American newspaper columnist (''Grand Forks Herald'')","30053","False","Yes"
"Novatus Rugambwa","2025-09-16","Tanzanian Roman Catholic prelate","15025","False","Yes"
"John Searle","2025-09-17","American philosopher (Chinese room)","52703","True","No"
"Roger Climpson","2025-09-17","British-born Australian television newsreader (Nine Network, Seven Network) and host (''This is Your Life'')","28463","True","No"
"Jacob Thoomkuzhy","2025-09-17","Indian Syro-Malabar Catholic hierarch","25774","True","No"
"Jim Fahnhorst","2025-09-17","American football player (San Francisco 49ers)","16120","False","Yes"
"Abdul Gani Bhat","2025-09-17","Indian poet and political activist","15219","False","Yes"
"Brett James","2025-09-18","American country singer and songwriter (""Jesus, Take the Wheel"")","501241","False","Yes"
"Robo Shankar","2025-09-18","Indian comedian and actor (''Maari'', ''Velainu Vandhutta Vellaikaaran'', ''Mannar Vagaiyara'')","497924","False","Yes"
"Diane Martel","2025-09-18","American music video director (""Blurred Lines"", ""We Can't Stop"", ""All I Want for Christmas Is You"") and choreographer","56954","False","Yes"
"Charles Guthrie, Baron Guthrie of Craigiebank","2025-09-18","British field marshal","47050","True","No"
"George Smoot","2025-09-18","American astrophysicist","44360","False","Yes"
"Agnes Gund","2025-09-18","American philanthropist and arts patron","35647","False","Yes"
"Jairus Birech","2025-09-18","Kenyan steeplechase runner","22582","False","Yes"
"Zubeen Garg","2025-09-19","Indian singer-songwriter and actor (''Tumi Mor Matho Mor'', ''Mon Jaai'', ''Rodor Sithi'')","2304127","False","Yes"
"Sonny Curtis","2025-09-19","American Hall of Fame musician (The Crickets) and songwriter (""I Fought the Law"", ""Walk Right Back"")","69118","False","Yes"
"JD Twitch","2025-09-19","Scottish DJ (Optimo)","29989","False","Yes"
"Matt Beard","2025-09-20","English football manager (Burnley Women, Liverpool Women)","427080","False","Yes"
"James Mitchum","2025-09-20","American actor (''Thunder Road'', ''In Harm's Way'', ''Moonrunners'')","62148","True","No"
"Tom Matano","2025-09-20","Japanese automobile designer","28024","True","No"
"Enrique Molina Pico","2025-09-20","Argentine military officer","15103","True","No"
"John Stapleton","2025-09-21","English broadcaster (''Nationwide'', ''Watchdog'') and journalist (ITV)","254945","False","Yes"
"Bernie Parent","2025-09-21","Canadian Hall of Fame ice hockey player (Philadelphia Flyers, Toronto Maple Leafs, Boston Bruins)","107286","False","Yes"
"Shawn Clark","2025-09-21","American college football coach (Appalachian State Mountaineers)","80177","False","Yes"
"Ron Carroll","2025-09-21","American DJ","42576","False","Yes"
"Dickie Bird","2025-09-22","English cricket umpire and player (Yorkshire, Leicestershire)","198815","True","No"
"Nikola Pilić","2025-09-22","Croatian tennis player","36505","False","Yes"
"Bobby Grier","2025-09-22","American football executive (New England Patriots, Houston Texans, Miami Dolphins)","28657","True","No"
"Lee Weaver","2025-09-22","American actor (''Easy Street'', ''The 40 Year Old Virgin'', ''G.I. Joe: A Real American Hero'')","26875","False","Yes"
"Aron Bielski","2025-09-22","Polish-American partisan (Bielski partisans) and Holocaust survivor","19046","True","No"
"David Hirst","2025-09-22","British journalist (''The Guardian'', ''The Irish Times'', ''St. Petersburg Times'')","18882","False","Yes"
"Henry Jaglom","2025-09-22","English-American filmmaker (''A Safe Place'', ''Tracks'', ''Eating'')","15793","False","Yes"
"Claudia Cardinale","2025-09-23","Italian actress (''Once Upon a Time in the West'', ''The Leopard'', ''8½'')","538182","False","Yes"
"Rudi Johnson","2025-09-23","American football player (Cincinnati Bengals, Detroit Lions)","316677","False","Yes"
"Danny Thompson","2025-09-23","English bassist (Pentangle, Alexis Korner's Blues Incorporated)","80817","False","Yes"
"Abdulaziz Al Sheikh","2025-09-23","Saudi Arabian Islamic cleric and scholar","63151","False","Yes"
"Ruth Posner","2025-09-23","Polish Holocaust survivor and actress (''Making News'', ''The Ruth Rendell Mysteries'', ''Casualty'')","45371","True","No"
"Pavlo Lapshyn","2025-09-23","Ukrainian convicted murderer","36963","False","Yes"
"Ziad Takieddine","2025-09-23","Lebanese-French arms dealer","32732","False","Yes"
"Kongjian Yu","2025-09-23","Chinese landscape architect and urban planner (sponge city)","30600","False","Yes"
"Sir Tumu Te Heuheu","2025-09-23","New Zealand Māori tribal leader","23149","True","No"
"Shewarge Amare Alene","2025-09-23","Ethiopian marathon runner","20975","False","Yes"
"Wootton Bassett","2025-09-23","British Thoroughbred racehorse","15464","True","No"
"Buddy Bailey","2025-09-23","American baseball manager (Pawtucket Red Sox, Daytona Cubs, Myrtle Beach Pelicans)","15185","False","Yes"
"Sara Jane Moore","2025-09-24","American accountant and convicted attempted assassin (Gerald Ford)","140847","False","Yes"
"S. L. Bhyrappa","2025-09-24","Indian novelist (''Bheemakaaya'', ''Dharmashree'', ''Matadana'')","122983","False","Yes"
"George Hardy","2025-09-24","American fighter pilot (Tuskegee Airmen) and military officer","58159","True","No"
"Bill Ferrario","2025-09-24","American football player (Green Bay Packers)","32444","True","No"
"Belva Davis","2025-09-24","American journalist","29837","False","Yes"
"Patricia Crowther","2025-09-24","British Wiccan occultist","20412","False","Yes"
"Oskar Ibru","2025-09-24","Nigerian conglomerate industry executive","17953","False","Yes"
"Assata Shakur","2025-09-25","American political activist and fugitive (Black Liberation Army)","1010261","False","Yes"
"Voddie Baucham","2025-09-25","American Reformed Baptist minister","422468","False","Yes"
"Chris Dreja","2025-09-25","English Hall of Fame guitarist (The Yardbirds)","83676","False","Yes"
"Datchinamurthy Kataiah","2025-09-25","Malaysian convicted drug trafficker","68630","True","No"
"Blaine Milam","2025-09-25","American convicted murderer","47739","False","Yes"
"Robert Barnett","2025-09-25","American attorney","26496","False","Yes"
"Menzies Campbell, Baron Campbell of Pittenweem","2025-09-26","British politician and Olympic sprinter (1964)","113860","False","Yes"
"Tigran Keosayan","2025-09-26","Russian film director (''Silver Lily of the Valley'', ''Poor Sasha'', ''The President and His Granddaughter'')","45357","False","Yes"
"Tony Harrison","2025-09-26","English poet (""V"")","43645","True","No"
"Martin Mansergh","2025-09-26","Irish political adviser and politician","17357","False","Yes"
"Russell M. Nelson","2025-09-27","American religious leader and surgeon","318825","False","Yes"
"Martin Neary","2025-09-27","English organist and choral conductor (Westminster Abbey, Winchester Cathedral)","19932","False","Yes"
"Franz Grundheber","2025-09-27","German baritone (Hamburg State Opera, Vienna State Opera)","15107","False","Yes"
"Roger Lukaku","2025-09-28","Congolese footballer (Boom, Seraing, national team)","69858","False","Yes"
"Mika Immonen","2025-09-28","Finnish pool player","63987","True","No"
"Sir Terry Farrell","2025-09-28","British architect and urban designer","20835","False","Yes"
"Patrick Murray","2025-09-29","English actor (''Only Fools and Horses'', ''Scum'', ''Quadrophenia'')","217681","False","Yes"
"Nathi Mthethwa","2025-09-29","South African politician and diplomat","145149","False","Yes"
"Lally Weymouth","2025-09-29","American journalist (''The Washington Post'')","42895","False","Yes"
"Yashwant Sardeshpande","2025-09-29","Indian filmmaker","22114","True","No"
"Somtochukwu Maduagwu","2025-09-29","Nigerian lawyer","17844","True","No"
"Brian Patten","2025-09-29","English poet and author","15611","False","Yes"
"Joshua Allen","2025-09-30","American dancer (''So You Think You Can Dance'') and actor","107353","False","Yes"
"IMDb","2025-09-30","","95104","False","Yes"
"Lawrence Moten","2025-09-30","American basketball player (Syracuse Orange, Vancouver Grizzlies, Washington Wizards)","81569","False","Yes"
"Nigel S. Wright","2025-09-30","Canadian private equity executive and attorney","77857","False","Yes"
"Soo Catwoman","2025-09-30","British actress","68515","False","Yes"
"Nigel Latta","2025-09-30","New Zealand psychologist","53807","False","Yes"
"Vijay Kumar Malhotra","2025-09-30","Indian politician","41617","False","Yes"
"Renato Casaro","2025-09-30","Italian film poster artist (''My Name Is Nobody'', ''Conan the Barbarian'', ''Octopussy'')","30584","False","Yes"
"Dame Jane Goodall","2025-10-01","English zoologist and primatologist","3165216","False","Yes"
"Balin Miller","2025-10-01","American mountaineer","147052","True","No"
"Edward J. Kennedy","2025-10-01","American politician","48356","True","No"
"Ramreddy Damodar Reddy","2025-10-01","Indian politician","21099","True","No"
"Claus Offe","2025-10-01","German political sociologist (Humboldt-University of Berlin, Hertie School)","15788","False","Yes"
"Manchán Magan","2025-10-02","Irish author","128515","False","Yes"
"Ed Williams","2025-10-02","American actor (''Police Squad!'', ''The Naked Gun'', ''Father of the Bride'')","25405","False","Yes"
"Pangalian Balindong","2025-10-02","Filipino politician","23178","True","No"
"Chhannulal Mishra","2025-10-02","Indian Hindustani classical singer","15349","True","No"
"Dame Patricia Routledge","2025-10-03","English actress (''Keeping Up Appearances'', ''Hetty Wainthropp Investigates'', ''Darling of the Day'') and singer","856517","False","Yes"
"Arthur Jones","2025-10-03","American football player (Baltimore Ravens, Indianapolis Colts, Washington Redskins)","581989","False","Yes"
"Kimberly Hébert Gregory","2025-10-03","American actress (''Vice Principals'', ''Kevin (Probably) Saves the World'', ''Craig of the Creek'')","363742","False","Yes"
"Remo Girone","2025-10-03","Italian actor (''La piovra'', ''Live by Night'', ''Ford v Ferrari'')","26048","False","Yes"
"Rameshwar Lal Dudi","2025-10-03","Indian politician","25345","False","Yes"
"Antoni Lallican","2025-10-03","French photojournalist","18595","True","No"
"Sandhya Shantaram","2025-10-04","Indian actress (''Jhanak Jhanak Payal Baaje'', ''Do Aankhen Barah Haath'', ''Pinjara'')","69415","True","No"
"Milan Mandarić","2025-10-04","Serbian-born American computer industry and football executive","43201","False","Yes"
"Ivan Klíma","2025-10-04","Czech writer and playwright","20709","True","No"
"Dame Jilly Cooper","2025-10-05","English author (''Emily'', ''Octavia'', ''Rutshire Chronicles'')","365833","False","Yes"
"Ron Dean","2025-10-05","American actor (''The Dark Knight'', ''The Breakfast Club'', ''The Fugitive'')","66645","False","Yes"
"Ann B. Walker","2025-10-05","American journalist","25931","True","No"
"Lotte Ledl","2025-10-05","Austrian actress (Burgtheater, ''The Forester of the Silver Wood'', ''Derrick'')","22188","False","Yes"
"Ken Parker","2025-10-05","American luthier (Parker Fly)","21253","False","Yes"
"Pushpak Bhattacharyya","2025-10-05","Indian computer scientist","20734","False","Yes"
"Josino Levino Ferreira","2025-10-05","Brazilian supercentenarian","17371","True","No"
"Ken Jacobs","2025-10-05","American filmmaker (''Tom, Tom, the Piper's Son'', ''Star Spangled to Death'', ''Blonde Cobra'')","16331","False","Yes"
"Bobby Allen","2025-10-05","American racecar driver","16313","True","No"
"Ben Lewis","2025-10-06","English-born Australian actor (''Love Never Dies'', ''The Phantom of the Opera'')","135761","False","Yes"
"Uma Ukpai","2025-10-06","Nigerian evangelical preacher","120054","False","Yes"
"John Woodvine","2025-10-06","English actor (''An American Werewolf in London'', ''Z-Cars'', ''Doctor Who'')","92989","False","Yes"
